PassengerId,Sex,Pclass,ClassXSex,FamilySize_large,FamilySize_small,FamilySize_solo,FarePerPerson,Age,IsChild,Embarked_C,Embarked_Q,Embarked_S,Embarked_unknown,Title_men,Title_noble,Title_other,Title_women,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_no_cabin,Survived
451,1,2,5,0,1,0,6.9375,36.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
452,1,3,6,0,1,0,9.98335,25.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
453,1,1,4,0,0,1,27.75,30.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
454,1,1,4,0,1,0,44.5521,49.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
455,1,3,6,0,0,1,8.05,25.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
456,1,3,6,0,0,1,7.8958,29.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
457,1,1,4,0,0,1,26.55,65.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
458,0,1,1,0,1,0,25.93125,35.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
459,0,2,2,0,0,1,10.5,50.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
460,1,3,6,0,0,1,7.75,25.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
461,1,1,4,0,0,1,26.55,48.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
462,1,3,6,0,0,1,8.05,34.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
463,1,1,4,0,0,1,38.5,47.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
464,1,2,5,0,0,1,13.0,48.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
465,1,3,6,0,0,1,8.05,25.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
466,1,3,6,0,0,1,7.05,38.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
467,1,2,5,0,0,1,13.0,30.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
468,1,1,4,0,0,1,26.55,56.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
469,1,3,6,0,0,1,7.725,25.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
470,0,3,3,0,1,0,4.814575,0.75,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
471,1,3,6,0,0,1,7.25,25.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
472,1,3,6,0,0,1,8.6625,38.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
473,0,2,2,0,1,0,6.9375,33.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
474,0,2,2,0,0,1,13.7917,23.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
475,0,3,3,0,0,1,9.8375,22.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
476,1,1,4,0,0,1,52.0,40.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
477,1,2,5,0,1,0,10.5,34.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
478,1,3,6,0,1,0,3.5229,29.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
479,1,3,6,0,0,1,7.5208,22.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
480,0,3,3,0,1,0,6.14375,2.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
481,1,3,6,1,0,0,5.8625,9.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
482,1,2,5,0,0,1,13.0,30.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
483,1,3,6,0,0,1,8.05,50.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
484,0,3,3,0,0,1,9.5875,63.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
485,1,1,4,0,1,0,45.5396,25.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
486,0,3,3,1,0,0,5.0933399999999995,21.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
487,0,1,1,0,1,0,45.0,35.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
488,1,1,4,0,0,1,29.7,58.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
489,1,3,6,0,0,1,8.05,30.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
490,1,3,6,0,1,0,5.3,9.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
491,1,3,6,0,1,0,9.98335,25.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
492,1,3,6,0,0,1,7.25,21.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
493,1,1,4,0,0,1,30.5,55.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
494,1,1,4,0,0,1,49.5042,71.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
495,1,3,6,0,0,1,8.05,21.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
496,1,3,6,0,0,1,14.4583,25.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
497,0,1,1,0,1,0,39.13335,54.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
498,1,3,6,0,0,1,15.1,25.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
499,0,1,1,0,1,0,37.8875,25.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
500,1,3,6,0,0,1,7.7958,24.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
501,1,3,6,0,0,1,8.6625,17.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
502,0,3,3,0,0,1,7.75,21.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
503,0,3,3,0,0,1,7.6292,21.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
504,0,3,3,0,0,1,9.5875,37.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
505,0,1,1,0,0,1,86.5,16.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
506,1,1,4,0,1,0,54.45,18.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
507,0,2,2,0,1,0,8.666666666666666,33.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
508,1,1,4,0,0,1,26.55,40.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
509,1,3,6,0,0,1,22.525,28.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
510,1,3,6,0,0,1,56.4958,26.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
511,1,3,6,0,0,1,7.75,29.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
512,1,3,6,0,0,1,8.05,25.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
513,1,1,4,0,0,1,26.2875,36.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
514,0,1,1,0,1,0,29.7,54.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
515,1,3,6,0,0,1,7.4958,24.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
516,1,1,4,0,0,1,34.0208,47.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
517,0,2,2,0,0,1,10.5,34.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
518,1,3,6,0,0,1,24.15,25.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
519,0,2,2,0,1,0,13.0,36.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
520,1,3,6,0,0,1,7.8958,32.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
521,0,1,1,0,0,1,93.5,30.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
522,1,3,6,0,0,1,7.8958,22.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
523,1,3,6,0,0,1,7.225,25.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
524,0,1,1,0,1,0,28.9896,44.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
525,1,3,6,0,0,1,7.2292,25.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
526,1,3,6,0,0,1,7.75,40.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
527,0,2,2,0,0,1,10.5,50.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
528,1,1,4,0,0,1,221.7792,40.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
529,1,3,6,0,0,1,7.925,39.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
530,1,2,5,0,1,0,2.875,23.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
531,0,2,2,0,1,0,8.666666666666666,2.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
532,1,3,6,0,0,1,7.2292,25.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
533,1,3,6,0,1,0,2.409733333333333,17.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
534,0,3,3,0,1,0,7.452766666666666,21.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
535,0,3,3,0,0,1,8.6625,30.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
536,0,2,2,0,1,0,8.75,7.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
537,1,1,4,0,0,1,26.55,45.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
538,0,1,1,0,0,1,106.425,30.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
539,1,3,6,0,0,1,14.5,25.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
540,0,1,1,0,1,0,16.5,22.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
541,0,1,1,0,1,0,23.666666666666668,36.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
542,0,3,3,1,0,0,4.4678571428571425,9.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
543,0,3,3,1,0,0,4.4678571428571425,11.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
544,1,2,5,0,1,0,13.0,32.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
545,1,1,4,0,1,0,53.2125,50.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
546,1,1,4,0,0,1,26.0,64.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
547,0,2,2,0,1,0,13.0,19.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
548,1,2,5,0,0,1,13.8625,30.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
549,1,3,6,0,1,0,6.841666666666666,33.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
550,1,2,5,0,1,0,12.25,8.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
551,1,1,4,0,1,0,36.9611,17.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
552,1,2,5,0,0,1,26.0,27.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
553,1,3,6,0,0,1,7.8292,25.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
554,1,3,6,0,0,1,7.225,22.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
555,0,3,3,0,0,1,7.775,22.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
556,1,1,4,0,0,1,26.55,62.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
557,0,1,1,0,1,0,19.8,48.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
558,1,1,4,0,0,1,227.525,40.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
559,0,1,1,0,1,0,26.55,39.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
560,0,3,3,0,1,0,8.7,36.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
561,1,3,6,0,0,1,7.75,25.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
562,1,3,6,0,0,1,7.8958,40.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
563,1,2,5,0,0,1,13.5,28.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
564,1,3,6,0,0,1,8.05,25.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
565,0,3,3,0,0,1,8.05,21.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
566,1,3,6,0,1,0,8.049999999999999,24.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
567,1,3,6,0,0,1,7.8958,19.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
568,0,3,3,1,0,0,4.215,29.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
569,1,3,6,0,0,1,7.2292,25.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
570,1,3,6,0,0,1,7.8542,32.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
571,1,2,5,0,0,1,10.5,62.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
572,0,1,1,0,1,0,17.15973333333333,53.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
573,1,1,4,0,0,1,26.3875,36.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
574,0,3,3,0,0,1,7.75,21.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
575,1,3,6,0,0,1,8.05,16.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
576,1,3,6,0,0,1,14.5,19.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
577,0,2,2,0,0,1,13.0,34.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
578,0,1,1,0,1,0,27.95,39.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
579,0,3,3,0,1,0,7.22915,21.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
580,1,3,6,0,0,1,7.925,32.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
581,0,2,2,0,1,0,10.0,25.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
582,0,1,1,0,1,0,36.9611,39.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
583,1,2,5,0,0,1,26.0,54.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
584,1,1,4,0,0,1,40.125,36.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
585,1,3,6,0,0,1,8.7125,25.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
586,0,1,1,0,1,0,26.55,18.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
587,1,2,5,0,0,1,15.0,47.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
588,1,1,4,0,1,0,26.400000000000002,60.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
589,1,3,6,0,0,1,8.05,22.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
590,1,3,6,0,0,1,8.05,25.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
591,1,3,6,0,0,1,7.125,35.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
592,0,1,1,0,1,0,39.13335,52.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
593,1,3,6,0,0,1,7.25,47.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
594,0,3,3,0,1,0,2.5833333333333335,21.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
595,1,2,5,0,1,0,13.0,37.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
596,1,3,6,0,1,0,8.049999999999999,36.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
597,0,2,2,0,0,1,33.0,28.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
598,1,3,6,0,0,1,7.8542,49.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
599,1,3,6,0,0,1,7.225,25.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
600,1,1,4,0,1,0,28.4646,49.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
601,0,2,2,0,1,0,6.75,24.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
602,1,3,6,0,0,1,7.8958,25.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
603,1,1,4,0,0,1,42.4,40.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
604,1,3,6,0,0,1,8.05,44.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
605,1,1,4,0,0,1,26.55,35.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
606,1,3,6,0,1,0,7.775,36.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
607,1,3,6,0,0,1,7.8958,30.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
608,1,1,4,0,0,1,30.5,27.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
609,0,2,2,0,1,0,10.3948,22.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
610,0,1,1,0,0,1,153.4625,40.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
611,0,3,3,1,0,0,4.4678571428571425,39.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
612,1,3,6,0,0,1,7.05,25.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
613,0,3,3,0,1,0,7.75,21.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
614,1,3,6,0,0,1,7.75,25.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
615,1,3,6,0,0,1,8.05,35.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
616,0,2,2,0,1,0,16.25,24.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
617,1,3,6,0,1,0,4.8,34.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
618,0,3,3,0,1,0,8.05,26.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
619,0,2,2,0,1,0,9.75,4.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
620,1,2,5,0,0,1,10.5,26.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
621,1,3,6,0,1,0,7.2271,27.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
622,1,1,4,0,1,0,26.2771,42.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
623,1,3,6,0,1,0,5.247233333333333,20.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
624,1,3,6,0,0,1,7.8542,21.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
625,1,3,6,0,0,1,16.1,21.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
626,1,1,4,0,0,1,32.3208,61.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
627,1,2,5,0,0,1,12.35,57.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
628,0,1,1,0,0,1,77.9583,21.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
629,1,3,6,0,0,1,7.8958,26.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
630,1,3,6,0,0,1,7.7333,25.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
631,1,1,4,0,0,1,30.0,80.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
632,1,3,6,0,0,1,7.0542,51.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
633,1,1,4,0,0,1,30.5,32.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
634,1,1,4,0,0,1,30.0,40.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
635,0,3,3,1,0,0,4.6499999999999995,9.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
636,0,2,2,0,0,1,13.0,28.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
637,1,3,6,0,0,1,7.925,32.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
638,1,2,5,0,1,0,8.75,31.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
639,0,3,3,1,0,0,6.614583333333333,41.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
640,1,3,6,0,1,0,8.05,25.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
641,1,3,6,0,0,1,7.8542,20.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
642,0,1,1,0,0,1,69.3,24.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
643,0,3,3,1,0,0,4.6499999999999995,2.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
644,1,3,6,0,0,1,56.4958,25.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
645,0,3,3,0,1,0,4.814575,0.75,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
646,1,1,4,0,1,0,38.3646,48.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
647,1,3,6,0,0,1,7.8958,19.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
648,1,1,4,0,0,1,35.5,56.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
649,1,3,6,0,0,1,7.55,25.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
650,0,3,3,0,0,1,7.55,23.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
651,1,3,6,0,0,1,7.8958,25.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
652,0,2,2,0,1,0,11.5,18.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
653,1,3,6,0,0,1,8.4333,21.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
654,0,3,3,0,0,1,7.8292,21.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
655,0,3,3,0,0,1,6.75,18.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
656,1,2,5,0,1,0,24.5,24.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
657,1,3,6,0,0,1,7.8958,25.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
658,0,3,3,0,1,0,5.166666666666667,32.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
659,1,2,5,0,0,1,13.0,23.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
660,1,1,4,0,1,0,37.75833333333333,58.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
661,1,1,4,0,1,0,44.550000000000004,50.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
662,1,3,6,0,0,1,7.225,40.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
663,1,1,4,0,0,1,25.5875,47.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
664,1,3,6,0,0,1,7.4958,36.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
665,1,3,6,0,1,0,3.9625,20.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
666,1,2,5,0,1,0,24.5,32.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
667,1,2,5,0,0,1,13.0,25.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
668,1,3,6,0,0,1,7.775,25.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
669,1,3,6,0,0,1,8.05,43.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
670,0,1,1,0,1,0,26.0,35.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
671,0,2,2,0,1,0,13.0,40.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
672,1,1,4,0,1,0,26.0,31.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
673,1,2,5,0,0,1,10.5,70.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
674,1,2,5,0,0,1,13.0,31.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
675,1,2,5,0,0,1,13.0,30.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
676,1,3,6,0,0,1,7.775,18.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
677,1,3,6,0,0,1,8.05,24.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
